"areaName","locationAbbr","utmEast","utmNorth","utmZone","defaultTimeZone","activeStart","activeEnd","lureName","visitID"
"Chicago, IL","S05-SFP3",428494.1875,4623311,"16N","America/Chicago",2020-01-21 21:38:00,2020-02-03 20:17:50,"No Lure",7666
"Chicago, IL","J01-BBS1",449319,4633118,"16N","America/Chicago",2020-01-22 14:41:00,2020-02-05 15:58:33,"No Lure",7880
"Chicago, IL","J01-NOR1",449545,4634500,"16N","America/Chicago",2020-01-22 15:03:00,2020-02-05 14:30:30,"No Lure",7779
"Chicago, IL","R10-FRM1",395087,4630453,"16N","America/Chicago",2020-01-22 15:25:00,2020-02-04 15:17:23,"No Lure",7697
"Chicago, IL","S02-BNS1",450739,4629074,"16N","America/Chicago",2020-01-22 15:29:00,2020-02-05 14:56:16,"No Lure",7896
"Chicago, IL","R10-FRM2",395829,4632027,"16N","America/Chicago",2020-01-22 15:36:00,2020-02-04 15:02:50,"No Lure",7690
"Chicago, IL","S03-JKP2",451796,4626151,"16N","America/Chicago",2020-01-22 15:49:00,2020-02-05 15:11:01,"No Lure",7884
"Chicago, IL","D03-AFP1",440609,4644105,"16N","America/Chicago",2020-01-22 15:49:00,2020-02-05 15:11:01,"No Lure",11637
"Chicago, IL","S03-JKP1",451553,4625766,"16N","America/Chicago",2020-01-22 16:07:00,2020-02-05 15:25:31,"No Lure",7895
"Chicago, IL","R10-WDW1",401055,4635576,"16N","America/Chicago",2020-01-22 16:10:00,2020-02-04 15:53:42,"No Lure",7699
"Chicago, IL","S02-TNE1",450172,4630663,"16N","America/Chicago",2020-01-22 16:27:00,2020-02-05 15:41:58,"No Lure",7888
"Chicago, IL","S02-TNW1",450118,4630397,"16N","America/Chicago",2020-01-22 16:36:00,2020-02-05 15:47:36,"No Lure",7899
"Chicago, IL","R09-CTG3",403529,4633792,"16N","America/Chicago",2020-01-22 16:45:00,2020-02-04 16:23:44,"No Lure",7689
"Chicago, IL","R09-BLW1",404784,4635214,"16N","America/Chicago",2020-01-22 17:11:00,2020-02-04 16:48:57,"No Lure",7711
"Chicago, IL","S02-PLP1",446141,4632666,"16N","America/Chicago",2020-01-22 17:22:00,2020-02-05 16:30:53,"No Lure",7901
"Chicago, IL","R09-LIM2",406803,4636071,"16N","America/Chicago",2020-01-22 17:27:00,2020-02-04 17:02:28,"No Lure",7700
"Chicago, IL","R09-SMI1",407666,4634032,"16N","America/Chicago",2020-01-22 17:41:00,2020-02-04 17:17:00,"No Lure",7704
"Chicago, IL","S02-BRI1",442042,4631036,"16N","America/Chicago",2020-01-22 17:47:00,2020-02-05 16:49:25,"No Lure",7885
"Chicago, IL","S02-PIP1",439385,4631521,"16N","America/Chicago",2020-01-22 18:06:00,2020-02-05 17:04:28,"No Lure",7897
"Chicago, IL","S03-WAP1",440288,4629118,"16N","America/Chicago",2020-01-22 18:22:00,2020-02-05 17:21:32,"No Lure",7890
"Chicago, IL","S03-PSP1",439199,4626503,"16N","America/Chicago",2020-01-22 18:40:00,2020-02-05 18:36:36,"No Lure",7902
"Chicago, IL","R08-PAP1",412095,4634351,"16N","America/Chicago",2020-01-22 18:51:00,2020-02-04 18:20:54,"No Lure",7705
"Chicago, IL","S03-VIP1",437876,4628109,"16N","America/Chicago",2020-01-22 18:58:00,2020-02-05 19:02:55,"No Lure",7903
"Chicago, IL","R08-VLG1",411104,4633916,"16N","America/Chicago",2020-01-22 19:04:00,2020-02-04 18:32:47,"No Lure",7692
"Chicago, IL","S04-SSP1",433760,4627804,"16N","America/Chicago",2020-01-22 20:12:00,2020-02-05 19:40:54,"No Lure",7891
"Chicago, IL","S04-OTW1",433244,4629563,"16N","America/Chicago",2020-01-22 20:28:00,2020-02-05 19:55:38,"No Lure",7898
"Chicago, IL","J01-SKP1",445154,4636654,"16N","America/Chicago",2020-01-22 21:08:00,2020-01-27 18:45:08,"No Lure",7900
"Chicago, IL","J01-SEP1",446999,4639027,"16N","America/Chicago",2020-01-23 15:13:00,2020-02-06 14:46:05,"No Lure",7765
"Chicago, IL","D02-SCP1",443127,4641452,"16N","America/Chicago",2020-01-23 15:35:00,2020-02-06 15:08:58,"No Lure",7766
"Chicago, IL","D02-HUP2",442021,4639560,"16N","America/Chicago",2020-01-23 15:46:00,2020-02-06 15:18:22,"No Lure",7775
"Chicago, IL","D02-MOP1",439938,4640991,"16N","America/Chicago",2020-01-23 16:04:00,2020-02-06 15:33:35,"No Lure",7778
"Chicago, IL","D02-RCP1",442530,4643467,"16N","America/Chicago",2020-01-23 16:25:00,2020-02-06 15:53:36,"No Lure",7772
"Chicago, IL","D03-AFP1",440609,4644105,"16N","America/Chicago",2020-01-23 16:38:00,2020-02-06 16:03:06,"No Lure",7777
"Chicago, IL","D03-AMP1",438005,4646551,"16N","America/Chicago",2020-01-23 17:01:00,2020-02-06 16:25:52,"No Lure",7776
"Chicago, IL","D03-GOM1",439467,4647289,"16N","America/Chicago",2020-01-23 17:20:00,2020-02-06 16:41:23,"No Lure",7771
"Chicago, IL","D04-DNP1",435016,4646204,"16N","America/Chicago",2020-01-23 17:47:00,2020-02-06 17:03:18,"No Lure",7770
"Chicago, IL","D04-RDP1",434928,4648923,"16N","America/Chicago",2020-01-23 18:05:00,2020-02-06 17:19:18,"No Lure",7773
"Chicago, IL","D03-NPV1",439667,4648473,"16N","America/Chicago",2020-01-23 19:30:00,2020-02-06 18:48:04,"No Lure",7768
"Chicago, IL","D04-ROS2",442901,4648645,"16N","America/Chicago",2020-01-23 20:06:00,2020-02-06 19:10:41,"No Lure",7767
"Chicago, IL","D03-STB1",444847,4646615,"16N","America/Chicago",2020-01-23 21:06:00,2020-02-06 13:21:32,"No Lure",9556
"Chicago, IL","S04-HAP1",435234,4625682,"16N","America/Chicago",2020-01-25 14:20:00,2020-02-05 19:27:25,"No Lure",7892
"Chicago, IL","D02-JBS1",446955,4644300,"16N","America/Chicago",2020-01-29 17:11:00,2020-02-13 17:42:05,"No Lure",8159
"Chicago, IL","S10-LPC1",412640,4604963,"16N","America/Chicago",2020-06-09 05:00:00,2020-06-09 12:40:54,"No Lure",11150
"Chicago, IL","S10-LPP2",410631,4604024,"16N","America/Chicago",2020-06-09 13:04:00,2020-07-02 13:23:08,"No Lure",11151
"Chicago, IL","S10-LEW1",410239,4605858,"16N","America/Chicago",2020-06-09 13:24:00,2020-07-02 13:41:13,"No Lure",11152
"Chicago, IL","S10-ILC1",410942,4610112,"16N","America/Chicago",2020-06-09 14:00:00,2020-07-02 14:10:29,"No Lure",11153
"Chicago, IL","S09-VTW2",411772,4613771,"16N","America/Chicago",2020-06-09 14:19:00,2020-07-02 14:26:12,"No Lure",11142
"Chicago, IL","S09-KTP1",413952,4614568,"16N","America/Chicago",2020-06-09 14:35:00,2020-07-02 14:38:43,"No Lure",11154
"Chicago, IL","S08-WGL2",417471,4616052,"16N","America/Chicago",2020-06-09 14:59:00,2020-06-09 14:59:45,"No Lure",11155
"Chicago, IL","S09-SMC1",415686,4612193,"16N","America/Chicago",2020-06-09 15:19:00,2020-07-02 15:21:51,"No Lure",11143
"Chicago, IL","S07-STJ1",422440,4616686,"16N","America/Chicago",2020-06-09 15:42:00,2020-07-02 15:53:31,"No Lure",11156
"Chicago, IL","S07-SAG2",422514.8125,4615685,"16N","America/Chicago",2020-06-09 16:02:00,2020-07-02 15:42:04,"No Lure",11313
"Chicago, IL","S07-WGL3",421424.125,4616941.5,"16N","America/Chicago",2020-06-09 16:26:00,2020-07-02 16:06:58,"No Lure",11314
"Chicago, IL","S06-CBW2",425770,4620051,"16N","America/Chicago",2020-06-09 16:54:00,2020-07-02 16:32:10,"No Lure",11158
"Chicago, IL","S05-SFP3",428494.1875,4623311,"16N","America/Chicago",2020-06-09 18:14:00,2020-07-02 19:11:26,"No Lure",11144
"Chicago, IL","S08-WGL3",420209.5,4617419,"16N","America/Chicago",2020-06-10 13:13:00,2020-07-02 18:22:20,"No Lure",11312
"Chicago, IL","D10-MAC1",423491,4678479,"16N","America/Chicago",2020-06-10 15:02:00,2020-07-01 14:32:00,"No Lure",11200
"Chicago, IL","D10-CAN1",422570,4676856,"16N","America/Chicago",2020-06-10 15:29:00,2020-07-01 14:55:59,"No Lure",11175
"Chicago, IL","D10-VHC1",421816,4674934,"16N","America/Chicago",2020-06-10 15:49:00,2021-01-11 20:45:17,"No Lure",11202
"Chicago, IL","D09-VTC1",423286,4672819,"16N","America/Chicago",2020-06-10 16:12:00,2020-07-01 15:50:13,"No Lure",11192
"Chicago, IL","D09-RYW1",425325,4669890,"16N","America/Chicago",2020-06-10 16:40:00,2020-07-01 16:54:44,"No Lure",11173
"Chicago, IL","D09-CLG2",424105,4671322,"16N","America/Chicago",2020-06-10 17:09:00,2020-07-01 16:27:18,"No Lure",11196
"Chicago, IL","D08-DAW2",425502,4665194,"16N","America/Chicago",2020-06-10 18:37:00,2020-07-01 18:06:23,"No Lure",11149
"Chicago, IL","D07-NOC1",427273,4660625,"16N","America/Chicago",2020-06-10 19:05:00,2020-07-01 19:04:43,"No Lure",11194
"Chicago, IL","D06-KCG1",429421,4658994,"16N","America/Chicago",2020-06-10 19:26:00,2020-07-01 19:30:53,"No Lure",11167
"Chicago, IL","D05-PRC1",431129,4652505,"16N","America/Chicago",2020-06-10 20:23:00,2020-07-01 20:36:47,"No Lure",11169
"Chicago, IL","D05-MIA1",434129,4652772,"16N","America/Chicago",2020-06-10 20:46:00,2020-07-01 21:05:23,"No Lure",11198
"Chicago, IL","R10-WDW1",401055,4635576,"16N","America/Chicago",2020-06-30 16:02:00,2020-07-21 15:08:04,"No Lure",11671
"Chicago, IL","R09-CTG3",403529,4633792,"16N","America/Chicago",2020-06-30 16:46:00,2020-07-21 15:40:30,"No Lure",11677
"Chicago, IL","R09-BLW1",404784,4635214,"16N","America/Chicago",2020-06-30 17:34:00,2020-07-21 16:14:16,"No Lure",11683
"Chicago, IL","R09-LIM2",406803,4636071,"16N","America/Chicago",2020-06-30 17:51:00,2020-07-21 16:34:36,"No Lure",11642
"Chicago, IL","R09-SMI1",407666,4634032,"16N","America/Chicago",2020-06-30 18:09:00,2020-07-21 16:54:29,"No Lure",11676
"Chicago, IL","R08-DAP1",410451,4636475,"16N","America/Chicago",2020-06-30 18:26:00,2020-07-21 17:08:47,"No Lure",11635
"Chicago, IL","R08-VLG1",411104,4633916,"16N","America/Chicago",2020-06-30 19:03:00,2020-07-21 17:50:56,"No Lure",11674
"Chicago, IL","R08-WBK1",411883,4632753,"16N","America/Chicago",2020-06-30 19:28:00,2020-07-21 18:07:50,"No Lure",11626
"Chicago, IL","R07-GOF1",413527,4635414,"16N","America/Chicago",2020-06-30 19:46:00,2020-07-21 18:29:00,"No Lure",11636
"Chicago, IL","R07-FSP1",415139,4633726,"16N","America/Chicago",2020-06-30 20:05:00,2020-07-21 18:49:22,"No Lure",11641
"Chicago, IL","J01-SEP1",446999,4639027,"16N","America/Chicago",2020-07-01 13:45:00,2020-07-22 20:21:34,"No Lure",11672
"Chicago, IL","D02-SCP1",443127,4641452,"16N","America/Chicago",2020-07-01 14:13:00,2020-07-22 19:52:56,"No Lure",11670
"Chicago, IL","D10-MAC1",423491,4678479,"16N","America/Chicago",2020-07-01 14:34:00,2020-07-20 14:46:55,"No Lure",11632
"Chicago, IL","D02-HUP2",442021,4639560,"16N","America/Chicago",2020-07-01 14:36:00,2020-07-22 19:36:24,"No Lure",11640
"Chicago, IL","D02-MOP1",439938,4640991,"16N","America/Chicago",2020-07-01 14:53:00,2020-07-22 19:09:52,"No Lure",11673
"Chicago, IL","D10-CAN1",422570,4676856,"16N","America/Chicago",2020-07-01 15:03:00,2020-07-20 15:14:27,"No Lure",11714
"Chicago, IL","D02-RCP1",442530,4643467,"16N","America/Chicago",2020-07-01 15:15:00,2020-07-22 18:37:06,"No Lure",11718
"Chicago, IL","D10-VHC1",421816,4674934,"16N","America/Chicago",2020-07-01 15:34:00,2020-07-20 15:42:59,"No Lure",11675
"Chicago, IL","D03-GOM1",439467,4647289,"16N","America/Chicago",2020-07-01 15:55:00,2020-07-22 15:50:01,"No Lure",11643
"Chicago, IL","D09-VTC1",423286,4672819,"16N","America/Chicago",2020-07-01 16:03:00,2020-07-20 15:57:09,"No Lure",11678
"Chicago, IL","D04-DNP1",435016,4646204,"16N","America/Chicago",2020-07-01 16:23:00,2020-07-22 15:20:03,"No Lure",11645
"Chicago, IL","D09-CLG2",424105,4671322,"16N","America/Chicago",2020-07-01 16:29:00,2020-07-20 16:26:44,"No Lure",11633
"Chicago, IL","D09-RYW1",425325,4669890,"16N","America/Chicago",2020-07-01 16:55:00,2020-07-20 16:54:44,"No Lure",11681
"Chicago, IL","D08-CCC1",423792,4667808,"16N","America/Chicago",2020-07-01 17:36:00,2020-07-20 17:35:27,"No Lure",11630
"Chicago, IL","D05-BRP1",433167,4651141,"16N","America/Chicago",2020-07-01 17:36:00,2020-07-22 13:45:12,"No Lure",11721
"Chicago, IL","D04-EDW3",436665,4649055,"16N","America/Chicago",2020-07-01 17:59:00,2020-07-22 14:59:02,"No Lure",11639
"Chicago, IL","D08-DAW2",425502,4665194,"16N","America/Chicago",2020-07-01 18:13:00,2020-07-20 17:54:45,"No Lure",11629
"Chicago, IL","D03-NPV1",439667,4648473,"16N","America/Chicago",2020-07-01 18:29:00,2020-07-22 16:25:52,"No Lure",11644
"Chicago, IL","D08-DAW3",426125,4664126,"16N","America/Chicago",2020-07-01 18:34:00,2020-07-20 18:06:52,"No Lure",11628
"Chicago, IL","D04-ROS2",442901,4648645,"16N","America/Chicago",2020-07-01 19:01:00,2020-07-22 17:07:55,"No Lure",11680
"Chicago, IL","D05-PRC1",431129,4652505,"16N","America/Chicago",2020-07-01 20:39:00,2020-07-20 20:11:43,"No Lure",11631
"Chicago, IL","D05-MIA1",434129,4652772,"16N","America/Chicago",2020-07-01 21:06:00,2020-07-20 20:37:00,"No Lure",11717
"Chicago, IL","S10-LPP2",410631,4604024,"16N","America/Chicago",2020-07-02 13:24:00,2020-07-22 12:23:15,"No Lure",11575
"Chicago, IL","S10-LEW1",410239,4605858,"16N","America/Chicago",2020-07-02 13:42:00,2020-07-22 12:48:14,"No Lure",11576
"Chicago, IL","S10-ILC1",410942,4610112,"16N","America/Chicago",2020-07-02 14:12:00,2020-07-06 00:44:17,"No Lure",11577
"Chicago, IL","S09-VTW2",411772,4613771,"16N","America/Chicago",2020-07-02 14:27:00,2020-07-22 13:38:31,"No Lure",11580
"Chicago, IL","S09-KTP1",413952,4614568,"16N","America/Chicago",2020-07-02 14:41:00,2020-07-22 13:53:32,"No Lure",11578
"Chicago, IL","S08-WGL2",417471,4616052,"16N","America/Chicago",2020-07-02 15:02:00,2020-07-22 14:18:26,"No Lure",11581
"Chicago, IL","S09-SMC1",415686,4612193,"16N","America/Chicago",2020-07-02 15:24:00,2020-07-22 14:38:03,"No Lure",11579
"Chicago, IL","S07-SAG2",422514.8125,4615685,"16N","America/Chicago",2020-07-02 15:43:00,2020-07-22 14:56:39,"No Lure",11585
"Chicago, IL","S07-WGL3",421424.125,4616941.5,"16N","America/Chicago",2020-07-02 16:09:00,2020-07-22 15:23:21,"No Lure",11587
"Chicago, IL","S06-CBW2",425770,4620051,"16N","America/Chicago",2020-07-02 16:34:00,2020-07-22 15:49:26,"No Lure",11588
"Chicago, IL","S05-RES1",431534,4623607,"16N","America/Chicago",2020-07-02 16:56:00,2020-07-22 16:06:45,"No Lure",11590
"Chicago, IL","S07-ARG1",419270,4619021,"16N","America/Chicago",2020-07-02 17:43:00,2020-07-22 18:54:34,"No Lure",11584
"Chicago, IL","S07-ARG2",418417,4617933,"16N","America/Chicago",2020-07-02 18:03:00,2020-07-22 18:38:24,"No Lure",11583
"Chicago, IL","S08-WGL3",420209.5,4617419,"16N","America/Chicago",2020-07-02 18:25:00,2020-07-22 18:03:05,"No Lure",11582
"Chicago, IL","S05-SFP3",428494.1875,4623311,"16N","America/Chicago",2020-07-02 19:13:00,2020-07-22 17:00:27,"No Lure",11591
"Chicago, IL","S07-STJ1",422440,4616686,"16N","America/Chicago",2020-07-03 06:23:00,2020-07-22 15:09:14,"No Lure",11586
"Chicago, IL","D02-BMT1",444456,4640484,"16N","America/Chicago",2020-07-07 15:55:00,2020-07-29 14:02:49,"No Lure",12498
"Chicago, IL","D02-BMT2",440869.21875,4640457.5,"16N","America/Chicago",2020-07-07 16:27:00,2020-07-29 14:28:10,"No Lure",12497
"Chicago, IL","J01-LMP1",449308,4631876,"16N","America/Chicago",2020-07-16 13:15:00,2020-08-12 17:52:47,"Fatty acid tablet",12102
"Chicago, IL","D09-VTC1",423286,4672819,"16N","America/Chicago",2020-07-20 05:00:00,2020-08-17 05:00:00,"No Lure",12476
"Chicago, IL","D10-MAC1",423491,4678479,"16N","America/Chicago",2020-07-20 14:49:00,2020-08-17 14:10:35,"No Lure",12479
"Chicago, IL","D10-CAN1",422570,4676856,"16N","America/Chicago",2020-07-20 15:21:00,2020-08-17 14:22:34,"No Lure",12478
"Chicago, IL","D09-CLG2",424105,4671322,"16N","America/Chicago",2020-07-20 16:28:00,2020-08-17 15:15:51,"No Lure",12475
"Chicago, IL","D09-RYW1",425325,4669890,"16N","America/Chicago",2020-07-20 16:56:00,2020-08-17 15:36:38,"No Lure",12474
"Chicago, IL","D08-CCC1",423792,4667808,"16N","America/Chicago",2020-07-20 17:36:00,2020-08-17 16:11:51,"No Lure",12473
"Chicago, IL","D08-DAW3",426125,4664126,"16N","America/Chicago",2020-07-20 18:08:00,2020-08-17 16:36:48,"No Lure",12471
"Chicago, IL","D07-NOC1",427273,4660625,"16N","America/Chicago",2020-07-20 18:28:00,2020-08-17 16:49:02,"No Lure",12470
"Chicago, IL","D07-ASC2",426640,4656804,"16N","America/Chicago",2020-07-20 19:41:00,2020-08-17 17:28:26,"Fatty acid tablet",12468
"Chicago, IL","D05-PRC1",431129,4652505,"16N","America/Chicago",2020-07-20 20:13:00,2020-08-17 17:47:37,"No Lure",12467
"Chicago, IL","S10-LPC1",412640,4604963,"16N","America/Chicago",2020-07-22 11:56:00,2020-08-17 12:31:06,"No Lure",12062
"Chicago, IL","S10-LEW1",410239,4605858,"16N","America/Chicago",2020-07-22 12:49:00,2020-08-17 13:15:50,"No Lure",12060
"Chicago, IL","S10-ILC1",410942,4610112,"16N","America/Chicago",2020-07-22 13:21:00,2020-08-17 13:48:27,"No Lure",12059
"Chicago, IL","S09-VTW2",411772,4613771,"16N","America/Chicago",2020-07-22 13:40:00,2020-08-17 14:05:30,"No Lure",12056
"Chicago, IL","D05-BRP1",433167,4651141,"16N","America/Chicago",2020-07-22 13:50:00,2020-08-09 02:24:15,"No Lure",12465
"Chicago, IL","S09-KTP1",413952,4614568,"16N","America/Chicago",2020-07-22 13:56:00,2020-08-17 14:20:13,"No Lure",12058
"Chicago, IL","D05-ADC2",434204,4650320,"16N","America/Chicago",2020-07-22 14:16:00,2020-08-17 15:44:06,"No Lure",12464
"Chicago, IL","S08-WGL2",417471,4616052,"16N","America/Chicago",2020-07-22 14:20:00,2020-08-17 14:48:41,"No Lure",12055
"Chicago, IL","S09-SMC1",415686,4612193,"16N","America/Chicago",2020-07-22 14:40:00,2020-08-17 15:07:25,"No Lure",12057
"Chicago, IL","S07-SAG2",422514.8125,4615685,"16N","America/Chicago",2020-07-22 14:58:00,2020-08-17 15:25:54,"No Lure",12051
"Chicago, IL","D04-EDW3",436665,4649055,"16N","America/Chicago",2020-07-22 15:01:00,2020-08-17 19:22:40,"No Lure",12462
"Chicago, IL","S07-STJ1",422440,4616686,"16N","America/Chicago",2020-07-22 15:11:00,2020-08-17 15:57:34,"No Lure",12050
"Chicago, IL","D04-DNP1",435016,4646204,"16N","America/Chicago",2020-07-22 15:21:00,2020-08-09 17:08:24,"No Lure",12460
"Chicago, IL","S07-WGL3",421424.125,4616941.5,"16N","America/Chicago",2020-07-22 15:25:00,2020-08-17 15:41:17,"No Lure",12048
"Chicago, IL","S06-CBW2",425770,4620051,"16N","America/Chicago",2020-07-22 15:51:00,2020-08-17 16:16:08,"No Lure",12047
"Chicago, IL","D03-GOM1",439467,4647289,"16N","America/Chicago",2020-07-22 15:53:00,2020-08-17 20:00:38,"No Lure",12459
"Chicago, IL","S05-RES1",431534,4623607,"16N","America/Chicago",2020-07-22 16:08:00,2020-08-17 16:31:49,"No Lure",12049
"Chicago, IL","D03-NPV1",439667,4648473,"16N","America/Chicago",2020-07-22 16:29:00,2020-08-17 20:23:24,"No Lure",12458
"Chicago, IL","S05-SFP3",428494.1875,4623311,"16N","America/Chicago",2020-07-22 17:06:00,2020-08-17 17:04:14,"No Lure",12046
"Chicago, IL","D04-ROS2",442901,4648645,"16N","America/Chicago",2020-07-22 17:09:00,2020-08-17 20:48:35,"No Lure",12457
"Chicago, IL","S07-ARG2",418417,4617933,"16N","America/Chicago",2020-07-22 18:40:00,2020-08-17 18:03:28,"No Lure",12053
"Chicago, IL","S07-ARG1",419270,4619021,"16N","America/Chicago",2020-07-22 18:56:00,2020-08-07 18:31:44,"No Lure",12052
"Chicago, IL","S08-WGL3",420209.5,4617419,"16N","America/Chicago",2020-07-25 04:51:00,2020-08-17 17:33:34,"No Lure",12054
"Chicago, IL","D02-BMT2",440869.21875,4640457.5,"16N","America/Chicago",2020-07-29 14:30:00,2020-08-24 15:46:07,"No Lure",12501
"Chicago, IL","D10-VHC1",421816,4674934,"16N","America/Chicago",2020-08-10 20:47:00,2020-08-17 14:43:44,"No Lure",12477
"Oakland, California","GT",577615.25,4179526.25,"10N","US/Pacific",2015-10-01 07:00:00,2019-11-01 07:00:00,"No Lure",7116
"Oakland, California","H18",577284,4177590,"10N","US/Pacific",2016-01-01 14:17:00,2019-08-01 07:00:00,"No Lure",7167
"Oakland, California","HT",577039.375,4181267.5,"10N","US/Pacific",2019-06-19 19:38:00,2019-08-05 02:41:00,"No Lure",7163
"Oakland, California","MT",575692,4183114.25,"10N","US/Pacific",2019-06-25 07:08:00,2019-08-02 09:38:00,"No Lure",7157
"Oakland, California","DY",571940,4182400,"10N","US/Pacific",2019-06-26 22:17:00,2019-08-01 22:57:00,"No Lure",7174
"Oakland, California","HBT",578585.875,4176056.25,"10N","US/Pacific",2019-06-27 04:23:00,2019-08-05 12:02:00,"No Lure",7161
"Oakland, California","AB",567123,4183440,"10N","US/Pacific",2019-06-27 23:21:00,2019-07-04 07:28:00,"No Lure",7151
"Oakland, California","H6",577839,4177710,"10N","US/Pacific",2019-06-28 09:52:00,2019-09-23 00:39:00,"No Lure",7169
"Oakland, California","PER",570553.75,4174456.25,"10N","US/Pacific",2019-06-28 12:44:00,2019-08-01 19:58:00,"No Lure",7185
"Oakland, California","BT",579523.4375,4177573.25,"10N","US/Pacific",2019-06-29 03:35:00,2019-07-19 01:28:00,"No Lure",7159
"Oakland, California","MA",570794.25,4175410.25,"10N","US/Pacific",2019-06-29 12:24:00,2019-07-31 19:35:00,"No Lure",7177
"Oakland, California","EN",569795.9375,4176208,"10N","US/Pacific",2019-06-30 00:15:00,2019-08-08 14:41:00,"No Lure",7187
"Oakland, California","KP",575871.8125,4179126,"10N","US/Pacific",2019-07-01 07:46:00,2019-08-01 07:00:00,"No Lure",7191
"Oakland, California","CB",572155.375,4184292.5,"10N","US/Pacific",2019-07-01 08:24:00,2019-09-18 20:22:32,"No Lure",7153
"Oakland, California","CR",575257.1875,4178946.75,"10N","US/Pacific",2019-07-01 08:50:00,2019-08-01 07:00:00,"No Lure",7165
"Oakland, California","GT",577615.25,4179526.25,"10N","US/Pacific",2019-07-01 19:53:00,2019-08-01 07:00:00,"No Lure",7155
"Oakland, California","DK",569689.6875,4177592,"10N","US/Pacific",2019-07-01 20:58:00,2019-08-01 07:00:00,"No Lure",7189
"Oakland, California","WP",575743.9375,4178844.25,"10N","US/Pacific",2019-07-02 04:55:00,2019-08-01 07:00:00,"No Lure",7193
"Oakland, California","KP",575871.8125,4179126,"10N","US/Pacific",2019-09-11 10:42:00,2019-11-05 02:36:00,"No Lure",6884
"Oakland, California","HT",577039.375,4181267.5,"10N","US/Pacific",2019-09-12 04:45:00,2019-12-24 08:04:00,"No Lure",7114
"Oakland, California","MT",575692,4183114.25,"10N","US/Pacific",2019-09-12 05:14:00,2019-12-24 08:35:00,"No Lure",7112
"Oakland, California","EN",569795.9375,4176208,"10N","US/Pacific",2019-09-12 05:56:00,2019-11-06 08:15:00,"No Lure",7130
"Oakland, California","BT",579523.4375,4177573.25,"10N","US/Pacific",2019-09-12 07:00:00,2019-11-01 07:00:00,"No Lure",7118
"Oakland, California","CR",575257.1875,4178946.75,"10N","US/Pacific",2019-09-12 08:35:00,2019-11-05 20:05:00,"No Lure",6881
"Oakland, California","WP",575743.9375,4178844.25,"10N","US/Pacific",2019-09-12 12:55:12,2019-11-05 22:47:33,"No Lure",6846
"Oakland, California","HBT",578585.875,4176056.25,"10N","US/Pacific",2019-09-13 05:46:00,2019-12-25 05:54:00,"No Lure",7120
"Oakland, California","DK",569689.6875,4177592,"10N","US/Pacific",2019-09-14 10:04:00,2019-12-10 04:20:00,"No Lure",7133
"Oakland, California","CB",572155.375,4184292.5,"10N","US/Pacific",2019-09-20 02:00:00,2019-11-03 02:41:00,"No Lure",6891
"Oakland, California","AB",567123,4183440,"10N","US/Pacific",2019-09-22 12:58:00,2019-11-21 21:15:43,"No Lure",6877
"Oakland, California","DY",571940,4182400,"10N","US/Pacific",2019-09-25 02:36:00,2019-10-31 23:01:00,"No Lure",6886
"Oakland, California","H6",577839,4177710,"10N","US/Pacific",2019-09-26 11:15:00,2019-10-30 12:33:00,"No Lure",7122
"Oakland, California","H18",577284,4177590,"10N","US/Pacific",2019-09-28 17:13:00,2019-11-06 00:39:00,"No Lure",7124
"Oakland, California","MA",570794.25,4175410.25,"10N","US/Pacific",2019-10-01 07:00:00,2019-11-01 07:00:00,"No Lure",7126
"Oakland, California","PER",570553.75,4174456.25,"10N","US/Pacific",2019-10-01 19:19:00,2019-12-20 17:08:50,"No Lure",7128
"Oakland, California","EN",569795.9375,4176208,"10N","US/Pacific",2019-12-10 02:42:00,2020-02-10 03:14:00,"No Lure",8531
"Oakland, California","MA",570794.25,4175410.25,"10N","US/Pacific",2019-12-20 15:49:00,2020-02-21 22:59:12,"No Lure",8960
"Oakland, California","PER",570553.75,4174456.25,"10N","US/Pacific",2019-12-21 00:10:00,2020-02-22 07:18:00,"No Lure",9228
"Oakland, California","GT",577615.25,4179526.25,"10N","US/Pacific",2019-12-24 06:38:00,2020-02-11 07:47:00,"No Lure",8472
"Oakland, California","HT",577039.375,4181267.5,"10N","US/Pacific",2019-12-24 07:09:00,2020-02-11 08:07:00,"No Lure",8476
"Oakland, California","MT",575692,4183114.25,"10N","US/Pacific",2019-12-24 07:37:00,2020-02-11 07:07:00,"No Lure",8478
"Oakland, California","BT",579523.4375,4177573.25,"10N","US/Pacific",2019-12-24 21:44:00,2020-02-10 21:09:22,"No Lure",8470
"Oakland, California","HBT",578585.875,4176056.25,"10N","US/Pacific",2019-12-25 04:59:00,2020-02-11 05:54:00,"No Lure",8474
"Oakland, California","KP",575871.8125,4179126,"10N","US/Pacific",2019-12-27 06:45:00,2020-02-06 05:28:00,"No Lure",8484
"Oakland, California","WP",575743.9375,4178844.25,"10N","US/Pacific",2019-12-27 07:06:00,2020-02-06 05:47:00,"No Lure",8533
"Oakland, California","H6",577839,4177710,"10N","US/Pacific",2019-12-27 23:43:00,2020-02-12 05:06:00,"No Lure",8486
"Oakland, California","H18",577284,4177590,"10N","US/Pacific",2019-12-27 23:53:00,2020-02-12 05:07:00,"No Lure",8488
"Oakland, California","CR",575257.1875,4178946.75,"10N","US/Pacific",2019-12-31 02:36:00,2020-02-12 05:43:00,"No Lure",8480
